Rate Card Name,Rate Card Type,Product Name,Product SKU Code,Price (₹),Created On
"MT (50%)","undefined","Instant Coffee Filter Kaapi 100g Glass Jar Pack of 12","PIC-FKP-100-GLJ-C12","3570","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Filter Kappi Fine Grind Sampler","RNG-FKP-SAM-FIN-ONE","75","05-May-2025"
"MT (50%)","undefined","Merchandise Mug Ground Coffee Regular Set of 2","MER-MUG-REG-GRD-C02","500","05-May-2025"
"MT (50%)","undefined","Instant Coffee Assorted Pack of 90 Sachets","PIC-AST-90P-SAC-ONE","675","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Assorted 10 x 3 Flavours 30 Bags","HBB-AST-30P-BAG-ONE-BST","750","05-May-2025"
"MT (50%)","undefined","Ready to Drink Mocha 200ml Pack of 12","RTD-MOC-200-BTL-C12","750","05-May-2025"
"MT (50%)","undefined","Ready to Drink Hazelnut 200ml","RTD-HAZ-200-BTL-ONE","75","05-May-2025"
"MT (50%)","undefined","Ready to Drink Hazelnut Charge 200ml Pack of 12","RTD-HAZ-200-BTL-C12-CHG","1050","05-May-2025"
"MT (50%)","undefined","Ready to Drink Hazelnut 200ml Pack of 12","RTD-HAZ-200-BTL-C12","900","05-May-2025"
"MT (50%)","undefined","Ready to Drink Classic 200ml","RTD-CLA-200-BTL-ONE","75","05-May-2025"
"MT (50%)","undefined","Ready to Drink Classic Charge 200ml Pack of 12","RTD-CLA-200-BTL-C12-CHG","1050","05-May-2025"
"MT (50%)","undefined","Ready to Drink Classic 200ml Pack of 12","RTD-CLA-200-BTL-C12","900","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Original Whole Beans 250g","RNG-ORG-250-WHL-ONE","250","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Original Medium Grind 250g","RNG-ORG-250-MED-ONE","250","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Original Fine Grind 250g","RNG-ORG-250-FIN-ONE","250","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Original Coarse Grind 250g","RNG-ORG-250-COR-ONE","250","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Hazelnut Medium Grind 250g","RNG-HAZ-250-MED-ONE","262.5","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Hazelnut Fine Grind 250g","RNG-HAZ-250-FIN-ONE","262.5","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Hazelnut Coarse Grind 250g","RNG-HAZ-250-COR-ONE","262.5","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee French Vanilla Medium Grind 250g","RNG-FVA-250-MED-ONE","262.5","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee French Vanilla Fine Grind 250g","RNG-FVA-250-FIN-ONE","262.5","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee French Vanilla Coarse Grind 250g","RNG-FVA-250-COR-ONE","262.5","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Filter Kappi Fine Grind 250g","RNG-FKP-250-FIN-ONE","162.5","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Whole Beans 250g","RNG-DRK-250-WHL-ONE","250","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Medium Grind 250g","RNG-DRK-250-MED-ONE","250","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Fine Grind 250g","RNG-DRK-250-FIN-ONE","250","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Coarse Grind 250g","RNG-DRK-250-COR-ONE","250","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Sampler Pack Medium Grind","RNG-AST-SAM-MED-ONE","200","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Sampler Pack Fine Grind","RNG-AST-SAM-FIN-ONE","200","05-May-2025"
"MT (50%)","undefined","Roasted and Ground Coffee Sampler Pack Coarse Grind","RNG-AST-SAM-COR-ONE","200","05-May-2025"
"MT (50%)","undefined","Instant Coffee Xpresso 2g Sachet","PIC-XPR-2GM-SAC-ONE","5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Xpresso Pack of 25 Sachets","PIC-XPR-25P-SAC-ONE","125","05-May-2025"
"MT (50%)","undefined","Instant Coffee Xpresso 100g Glass Jar","PIC-XPR-100-GLJ-ONE","249.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Xpresso 100g Glass Jar Pack of 12","PIC-XPR-100-GLJ-C12","2400","05-May-2025"
"MT (50%)","undefined","Instant Coffee Xpresso 100g Glass Jar Pack of 2","PIC-XPR-100-GLJ-C02","499","05-May-2025"
"MT (50%)","undefined","Instant Coffee Original Pack of 30 Sachets","PIC-ORG-30P-SAC-ONE","225","05-May-2025"
"MT (50%)","undefined","Instant Coffee Original 2g Sachet","PIC-ORG-2GM-SAC-ONE","7.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Original 1kg Bulk","PIC-ORG-1KG-BAG-ONE","3000","05-May-2025"
"MT (50%)","undefined","Instant Coffee Original 100g Glass Jar","PIC-ORG-100-GLJ-ONE","374.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Original 100g Glass Jar Pack of 12","PIC-ORG-100-GLJ-C12","3570","05-May-2025"
"MT (50%)","undefined","Instant Coffee Original 100g Glass Jar Pack of 2","PIC-ORG-100-GLJ-C02","749","05-May-2025"
"MT (50%)","undefined","Instant Coffee Hazelnut 50g Glass Jar","PIC-HAZ-50G-GLJ-ONE","250","05-May-2025"
"MT (50%)","undefined","Instant Coffee Hazelnut Pack of 30 Sachets","PIC-HAZ-30P-SAC-ONE","225","05-May-2025"
"MT (50%)","undefined","Instant Coffee Hazelnut 2g Sachet","PIC-HAZ-2GM-SAC-ONE","7.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Hazelnut 100g Glass Jar","PIC-HAZ-100-GLJ-ONE","374.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Hazelnut 100g Glass Jar Pack of 12","PIC-HAZ-100-GLJ-C12","3570","05-May-2025"
"MT (50%)","undefined","Instant Coffee French Vanilla Pack of 30 Sachets","PIC-FVA-30P-SAC-ONE","225","05-May-2025"
"MT (50%)","undefined","Instant Coffee French Vanilla 2g Sachet","PIC-FVA-2GM-SAC-ONE","7.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee French Vanilla 100g Glass Jar","PIC-FVA-100-GLJ-ONE","374.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee French Vanilla 100g Glass Jar Pack of 12","PIC-FVA-100-GLJ-C12","3570","05-May-2025"
"MT (50%)","undefined","Instant Coffee Filter Kaapi 2g Sachet","PIC-FKP-2GM-SAC-ONE","7.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Filter Kaapi 100g Tin","PIC-FKP-100-TIN-ONE","187.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Classic 2g Sachet Horeca","PIC-CLA-2GM-SAC-ONE-HOR","7.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Assorted Pack of 60 Sachets","PIC-AST-60P-SAC-ONE","450","05-May-2025"
"MT (50%)","undefined","Instant Coffee Assorted Case of 48 Sachets","PIC-AST-48P-SAC-ONE","360","05-May-2025"
"MT (50%)","undefined","Instant Coffee Assorted Set of 10 Sachets","PIC-AST-10P-SAC-ONE","70","05-May-2025"
"MT (50%)","undefined","Instant Coffee Assorted 100g Glass Jar Pack of 3","PIC-AST-100-GLJ-C03","1123.5","05-May-2025"
"MT (50%)","undefined","Instant Coffee Assorted Sample Case of 4 Sachets","PIC-AST-04P-SAC-ONE","30","05-May-2025"
"MT (50%)","undefined","Merchandise Tumbler with Straw Regular","MER-TUM-REG-STR-ONE","600","05-May-2025"
"MT (50%)","undefined","Merchandise Glass Pitcher Regular","MER-PCH-REG-GLS-ONE","1050","05-May-2025"
"MT (50%)","undefined","Merchandise Brighten Up Mug Yellow Regular","MER-MUG-REG-YLW-ONE","199.5","05-May-2025"
"MT (50%)","undefined","Merchandise Travel Mug Deep Black Regular","MER-MUG-REG-TRL-ONE","849.5","05-May-2025"
"MT (50%)","undefined","Merchnadise 2 Enamel Mugs - Classic Blue & Forest Green","MER-MUG-ENM-BNG-C02","599","05-May-2025"
"MT (50%)","undefined","Merchandise Enamel Mug Classic Blue","MER-MUG-ENM-BLU-ONE","299.5","05-May-2025"
"MT (50%)","undefined","Merchandise Ceramic Mug Green","MER-MUG-CER-GRN-ONE","299.5","05-May-2025"
"MT (50%)","undefined","Merchandise Ceramic Mug Blue","MER-MUG-CER-BLU-ONE","299.5","05-May-2025"
"MT (50%)","undefined","Merchandise Frother White Regular","MER-FTR-REG-WHT-ONE","649.5","05-May-2025"
"MT (50%)","undefined","Merchandise Frother Black Regular","MER-FTR-REG-BLK-ONE","649.5","05-May-2025"
"MT (50%)","undefined","Merchandise French Press White Regular","MER-FRP-REG-WHT-ONE","700","05-May-2025"
"MT (50%)","undefined","Merchandise French Press Black Regular","MER-FRP-REG-BLK-ONE","700","05-May-2025"
"MT (50%)","undefined","Merchandise French Press White Large","MER-FRP-LAR-WHT-ONE","899.5","05-May-2025"
"MT (50%)","undefined","Merchandise French Press Black Large","MER-FRP-LAR-BLK-ONE","899.5","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Pumpkin Spice Set of 10 Bags","HBB-PUM-10P-BAG-ONE","200","05-May-2025"
"MT (50%)","undefined","Hot Brew Bag Original  Bag","HBB-ORG-ONE-BAG-ONE","50","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Mocha Set of 10 Bags","HBB-MOC-10P-BAG-ONE","200","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Latte Set of 10 Bags","HBB-LAT-10P-BAG-ONE","250","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Hazelnut Set of 10 Bags","HBB-HAZ-10P-BAG-ONE","250","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags French Vanilla Set of 10 Bags Case of 20","HBB-FVA-10P-BAG-C20","5000","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Filter Kappi Set of 10 Bags","HBB-FKP-10P-BAG-ONE","250","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Dark Roast Set of 10 Bags","HBB-DRK-10P-BAG-ONE","250","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Cinnamon Set of 10 Bags","HBB-CIN-10P-BAG-ONE","250","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Cinnamon Set of 10 Bags Case of 20","HBB-CIN-10P-BAG-C20","4000","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Caramel Set of 10 Bags Case of 20","HBB-CAR-10P-BAG-C20","4000","05-May-2025"
"MT (50%)","undefined","Hot Brew Bags Assorted 5 x 6 Flavours 30 Bags","HBB-AST-30P-BAG-ONE","750","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Vietnamese 230ml Case of 24","CCC-VIE-230-CAN-C24","1920","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Salted Caramel 230ml","CCC-SCA-230-CAN-ONE","62.5","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Salted Caramel Charge 230ml Case of 24","CCC-SCA-230-CAN-C24-CHG","2400","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Salted Caramel 230ml Case of 4","CCC-SCA-230-CAN-C04","250","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Hazelnut 230ml","CCC-HAZ-230-CAN-ONE","62.5","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Hazelnut Charge 230ml Case of 24","CCC-HAZ-230-CAN-C24-CHG","2400","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Hazelnut 230ml Case of 4","CCC-HAZ-230-CAN-C04","250","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can French Vanilla 230ml Case of 4","CCC-FVA-230-CAN-C04","250","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Classic Charge 230ml Case of 24","CCC-CLA-230-CAN-C24-CHG","2400","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Classic 230ml Case of 24","CCC-CLA-230-CAN-C24","1500","05-May-2025"
"MT (50%)","undefined","Cold Brew Black Coffee Can 230ml Pack of 12","CCC-BLK-230-CAN-C12","1170","05-May-2025"
"MT (50%)","undefined","Cold Coffee Can Assorted 230ml Case of 4","CCC-AST-230-CAN-C04","250","05-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Xpresso 100g Glass Jar Pack of 2","PIC-XPR-100-GLJ-C02","693.5","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Assorted Case of 48 Sachets","PIC-AST-48P-SAC-ONE","460.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Brew Bags French Vanilla Box of 5","CBB-FVA-05P-BAG-ONE","531.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Brew Bags Original Box of 5","CBB-ORG-05P-BAG-ONE","531.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Brew Bags Assorted Box of 5","CBB-AST-05P-BAG-ONE","531.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Brew Bags Dark Roast Box of 5","CBB-DRK-05P-BAG-ONE","531.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Brew Bags Caramel Box of 5","CBB-CAR-05P-BAG-ONE","531.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Brew Bags Hazelnut Box of 5","CBB-HAZ-05P-BAG-ONE","531.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Hot Brew Bags Original Set of 10 Bags","HBB-ORG-10P-BAG-ONE","337.25","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Hot Brew Bags Dark Roast Set of 10 Bags","HBB-DRK-10P-BAG-ONE","337.25","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Hot Brew Bags Assorted Set of 10 Bags","HBB-AST-10P-BAG-ONE","337.25","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Hot Brew Bags French Vanilla Set of 10 Bags","HBB-FVA-10P-BAG-ONE","337.25","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Hot Brew Bags Hazelnut Set of 10 Bags","HBB-HAZ-10P-BAG-ONE","337.25","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Hot Brew Bags Caramel Set of 10 Bags","HBB-CAR-10P-BAG-ONE","337.25","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Original Pack of 30 Sachets","PIC-ORG-30P-SAC-ONE","294.65","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Hazelnut Pack of 30 Sachets","PIC-HAZ-30P-SAC-ONE","294.65","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee French Vanilla Pack of 30 Sachets","PIC-FVA-30P-SAC-ONE","294.65","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Filter Kaapi 100g Glass Jar","PIC-FKP-100-GLJ-ONE","276.19","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Sleepy Owl Instant Gift Set - 32 Assorted Coffee Sachets + Brignten Up Mug","CMB-BMY-V05","437.27","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Roasted and Ground Coffee Dark Roasted and Ground Coarse Grind 250g","RNG-DRK-250-COR-ONE","318.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Roasted and Ground Coffee French Vanilla Coarse Grind 250g","RNG-FVA-250-COR-ONE","318.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Roasted and Ground Coffee French Vanilla Fine Grind 250g","RNG-FVA-250-FIN-ONE","318.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Roasted and Ground Coffee Dark Roasted and Ground Fine Grind 250g","RNG-DRK-250-FIN-ONE","318.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Roasted and Ground Coffee Dark Roasted and Ground Medium Grind 250g","RNG-DRK-250-MED-ONE","318.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Roasted and Ground Coffee French Vanilla Medium Grind 250g","RNG-FVA-250-MED-ONE","318.79","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Coffee Can Hazelnut 230ml Case of 4","CCC-HAZ-230-CAN-C04","325.89","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Coffee Can Classic 230ml","CCC-CLA-230-CAN-ONE","85.2","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Coffee Can Salted Caramel 230ml","CCC-SCA-230-CAN-ONE","85.2","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Coffee Can Hazelnut 230ml","CCC-HAZ-230-CAN-ONE","85.2","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Coffee Can Salted Caramel 230ml Case of 4","CCC-SCA-230-CAN-C04","325.89","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Cold Coffee Can French Vanilla 230ml Case of 4","CCC-FVA-230-CAN-C04","325.89","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Roasted and Ground Coffee Dark Roasted and Ground Whole Beans 250g","RNG-DRK-250-WHL-ONE","254.77","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Xpresso Pack of 25 Sachets","PIC-XPR-25P-SAC-ONE","173.95","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Glass Jar Vanilla + Ground Coffee Mug Combo","CMB-GRD-V02","545.99","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Hazelnut Set of 10 Sachets Case of 68","PIC-HAZ-10P-SAC-C68","7145.44","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Original Set of 10 Sachets Case of 68","PIC-ORG-10P-SAC-C68","7145.44","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee French Vanilla Set of 10 Sachets Case of 68","PIC-FVA-10P-SAC-C68","7145.44","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Premix Coffee Hazelnut Box of 3 Sachets Case of 45","PMC-HAZ-03P-SAC-C45","4728.6","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Premix CoffeFrench Vanilla Box of 3 Sachets Case of 45","PMC-FVA-03P-SAC-C45","4728.6","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Premix Coffee Cappuccino Box of 3 Sachets Case of 45","PMC-CAP-03P-SAC-C45","4728.6","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Premix Coffee Assorted Box of 3 Sachets Case of 45	","PMC-AST-03P-SAC-C45","4728.6","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Original 100g Glass Jar","PIC-ORG-100-GLJ-ONE","504.1","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Hazelnut 100g Glass Jar","PIC-HAZ-100-GLJ-ONE","504.1","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee French Vanilla 100g Glass Jar","PIC-FVA-100-GLJ-ONE","504.1","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Xpresso 100g Glass Jar","PIC-XPR-100-GLJ-ONE","337.25","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee French Vanilla Set of 10 Sachets","PIC-FVA-10P-SAC-ONE","105.08","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Original Set of 10 Sachets","PIC-ORG-10P-SAC-ONE","105.08","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Hazelnut Set of 10 Sachets","PIC-HAZ-10P-SAC-ONE","105.08","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Premix Coffee Hazelnut Box of 3 Sachets","PMC-HAZ-03P-SAC-ONE","105.08","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Premix Coffee Cappuccino Box of 3 Sachets","PMC-CAP-03P-SAC-ONE","105.08","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Premix Coffee Assorted Box of 3 Sachets","PMC-AST-03P-SAC-ONE","105.08","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Premix Coffee French Vanilla Box of 3 Sachets","PMC-FVA-03P-SAC-ONE","105.08","01-May-2025"
"Amazon ARIPL Rate Card-2","undefined","Instant Coffee Assorted Set of 10 Sachets","PIC-AST-10P-SAC-ONE","92.3","01-May-2025"
"MT (35%)","undefined","Instant Coffee Hazelnut Pack of 30 Sachets Case of 20","PIC-HAZ-30P-SAC-C20","3900","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee Xpresso Pack of 25 Sachets Case of 20","PIC-XPR-25P-SAC-C20","3250","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee Original 100g Glass Jar Case of 24","PIC-ORG-100-GLJ-C24","9282","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee French Vanilla 100g Glass Jar Case of 24","PIC-FVA-100-GLJ-C24","9282","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee Xpresso 100g Glass Jar Case of 24","PIC-XPR-100-GLJ-C24","6240","28-Apr-2025"
"MT (35%)","undefined","Sleepy owl instant coffee Xpresso Sachet -1gm Pack of 200 Case of 10","PIC-XPR-1GM-SAC-200-C10","6500","28-Apr-2025"
"MT (35%)","undefined","Sleepy owl instant coffee original Sachet -2g( Plastic) Pack of 200","PIC-ORG-2GM-SAC-200","1300","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee Xpresso 2g Sachet Ladi Case of 240","PIC-XPR-2GM-SAC-240-LAD","1560","28-Apr-2025"
"MT (35%)","undefined","Cold Coffee Can Hazelnut 230ml Case of 24","CCC-HAZ-230-CAN-C24","1950","28-Apr-2025"
"MT (35%)","undefined","Cold Coffee Can Salted Caramel 230ml Case of 24","CCC-SCA-230-CAN-C24","1950","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee Original 2g Sachet Ladi Case of 240","PIC-ORG-2GM-SAC-240-LAD","1560","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee French Vanilla 2g Sachet Ladi Case of 240 Case of 10","PIC-FVA-2GM-SAC-240-LAD-C10","15600","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee Assorted Case of 48 Sachets Case of 8","PIC-AST-48P-SAC-C08","2496","28-Apr-2025"
"MT (35%)","undefined","New MRP Instant Coffee Hazelnut Pack of 30 Sachets Case of 20","PIC-HAZ-30P-SAC-C20-MRP","5850","28-Apr-2025"
"MT (35%)","undefined","New MRP Instant Coffee Original Pack of 30 Sachets Case of 20","PIC-ORG-30P-SAC-C20-MRP","5850","28-Apr-2025"
"MT (35%)","undefined","New MRP Instant Coffee French Vanilla Pack of 30 Sachets Case of 20","PIC-FVA-30P-SAC-C20-MRP","5850","28-Apr-2025"
"MT (35%)","undefined","Hot Brew Bags Assorted Set of 10 Bags Case of 20","HBB-AST-10P-BAG-C20","6500","28-Apr-2025"
"MT (35%)","undefined","Premix Coffee Assorted Box of 3 Sachets Case of 45	","PMC-AST-03P-SAC-C45","4387.5","28-Apr-2025"
"MT (35%)","undefined","Premix Coffee Cappuccino Box of 5 Sachets Case of 30","PMC-CAP-05P-SAC-C30","4875","28-Apr-2025"
"MT (35%)","undefined","Hot Brew Bags Original Set of 10 Bags Case of 20","HBB-ORG-10P-BAG-C20","6500","28-Apr-2025"
"MT (35%)","undefined","Sleepy owl instant coffee original Sachet -2g( Plastic) Pack of 200 Case of 10","PIC-ORG-2GM-SAC-200-C10","13000","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee Decaf 1.5g Sachet Pack of 200 Case of 10","PIC-DCF-1G5-SAC-200-C10","26000","28-Apr-2025"
"MT (35%)","undefined","Instant coffee classic- 1.5g Sachet(Horeca) Pack of 500 Case of 4","PIC-CLA-1G5-SAC-500-HOR-C04","15600","28-Apr-2025"
"MT (35%)","undefined","Instant Coffee Decaf 1.5g Sachet Pack of 200","PIC-DCF-1G5-SAC-200","2600","28-Apr-2025"
"MT (35%)","undefined","Instant coffee classic- 1.5g Sachet(Horeca) Pack of 500","PIC-CLA-1G5-SAC-500-HOR","3900","28-Apr-2025"
"MT (35%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Fine Grind 250g Case of 20","RNG-DRK-250-FIN-C20","6500","28-Apr-2025"
