Order ID,PO Number,Invoice Number,Customer,Customer GST,SKU Code,Product_Name,Category,Flavor,Package_Type,PO Date,Approved Date,Dispatch Date,Delivery Date,Order Status,WH,Order Qty (Case Units),Order Qty (in Units),Approved Qty (in Units),Fulfilled/Dispatched Qty (in Units),Master_Price_Per_Unit,Rate_Card_Price,Total Invoice Amount With Tax,Rate_Card_Type,HSN_Code,Tax_Slab,Case_Size,Weight,Dimension,Zepto_SKU,Blinkit_SKU,Swiggy_SKU,Customer_Contact,Customer_Email,Customer_Full_Address,Customer_Pincode,Shipping Address,AWB Number,Mode of Transport,Order Vs Fulfilled %,Approved Vs Fulfilled %,Lower_Threshold,Upper_Threshold,GRN Qty (in Units),Approval Remarks,WH/Fulfillment Remarks,Rate_Card_Created,Data_Processed_At
P848805,P848805,SOMN-25/26-02231,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,PMC-HAZ-03P-SAC-C45,Premix Coffee Hazelnut Box of 3 Sachets Case of 45,Premix,Hazelnut,Sachet,26 May 2025 22:04:00,27 May 2025 13:11:25,27 May 2025 20:59:14,06 Jun 2025 00:00:00,grn_entered,,3,135,135,135,6750.0,0,58860.0,,21011120,TAX-18,45.0,,,82c55f08-927c-4eb7-98bc-b5cffd0602f4,,,,,,,BLR-MYLAPURA MH,281764119,Road,100.00%,100.00%,,,135.0,,No change,,2025-06-10 09:05:38
P848805,P848805,SOMN-25/26-02231,KiranaKart Technologies Private Limited (BLR - Mylapura MH),29AAICK4821A1ZR,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Premix,Original,Sachet,26 May 2025 22:04:00,27 May 2025 13:11:25,27 May 2025 20:59:14,06 Jun 2025 00:00:00,grn_entered,,3,135,135,135,6750.0,0,58860.0,,21011120,TAX-18,45.0,,,89A6BC2B-943F-4783-8C16-908B4C705F91,10185215.0,423988.0,,,,,BLR-MYLAPURA MH,281764119,Road,100.00%,100.00%,,,135.0,,No change,,2025-06-10 09:05:38
P857255,P857255,SOMN-25/26-02250,KiranaKart Technology Private Limited- Mumbai,27AAICK4821A1ZV,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,27 May 2025 20:57:00,28 May 2025 11:27:13,28 May 2025 19:44:52,05 Jun 2025 00:00:00,grn_entered,,6,72,72,72,2340.0,0,36547.2,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,MUM-DRY-MH3,H90304185907001,,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857255,P857255,SOMN-25/26-02250,KiranaKart Technology Private Limited- Mumbai,27AAICK4821A1ZV,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,27 May 2025 20:57:00,28 May 2025 11:27:13,28 May 2025 19:44:52,05 Jun 2025 00:00:00,grn_entered,,4,96,96,96,3000.0,0,36547.2,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,MUM-DRY-MH3,H90304185907001,,100.00%,100.00%,,,96.0,,No change,,2025-06-10 09:05:38
P857255,P857255,SOMN-25/26-02250,KiranaKart Technology Private Limited- Mumbai,27AAICK4821A1ZV,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,27 May 2025 20:57:00,28 May 2025 11:27:13,28 May 2025 19:44:52,05 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3840.0,0,36547.2,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,MUM-DRY-MH3,H90304185907001,,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857255,P857255,SOMN-25/26-02250,KiranaKart Technology Private Limited- Mumbai,27AAICK4821A1ZV,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,27 May 2025 20:57:00,28 May 2025 11:27:13,28 May 2025 19:44:52,05 Jun 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,36547.2,,22029930,TAX-12,24.0,,,,,,,,,,MUM-DRY-MH3,H90304185907001,,100.00%,100.00%,,,48.0,,No change,,2025-06-10 09:05:38
P857255,P857255,SOMN-25/26-02250,KiranaKart Technology Private Limited- Mumbai,27AAICK4821A1ZV,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,RTD Bottles,Classic,Pack,27 May 2025 20:57:00,28 May 2025 11:27:13,28 May 2025 19:44:52,05 Jun 2025 00:00:00,grn_entered,,4,48,48,48,1800.0,0,36547.2,,22029930,TAX-12,12.0,,,f6c92b29-cc55-4cf5-a8ed-492ab827a7cc,10046276.0,4353.0,,,,,MUM-DRY-MH3,H90304185907001,,100.00%,100.00%,,,48.0,,No change,,2025-06-10 09:05:38
P857261,P857261,SOMN-25/26-02254,Kiranakart Technologies Private Limited ( Ahmedabad),24AAICK4821A1Z1,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,27 May 2025 20:57:00,28 May 2025 11:34:18,28 May 2025 20:01:36,06 Jun 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,33523.2,,22029930,TAX-12,24.0,,,,,,,,,,AHM-DRY-MH-KHEDA,1302019795,,100.00%,100.00%,,,48.0,,No change,,2025-06-10 09:05:38
P857261,P857261,SOMN-25/26-02254,Kiranakart Technologies Private Limited ( Ahmedabad),24AAICK4821A1Z1,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,27 May 2025 20:57:00,28 May 2025 11:34:18,28 May 2025 20:01:36,06 Jun 2025 00:00:00,grn_entered,,6,72,72,72,2340.0,0,33523.2,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,AHM-DRY-MH-KHEDA,1302019795,,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857261,P857261,SOMN-25/26-02254,Kiranakart Technologies Private Limited ( Ahmedabad),24AAICK4821A1Z1,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,27 May 2025 20:57:00,28 May 2025 11:34:18,28 May 2025 20:01:36,06 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3840.0,0,33523.2,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,AHM-DRY-MH-KHEDA,1302019795,,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857261,P857261,SOMN-25/26-02254,Kiranakart Technologies Private Limited ( Ahmedabad),24AAICK4821A1Z1,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,27 May 2025 20:57:00,28 May 2025 11:34:18,28 May 2025 20:01:36,06 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3000.0,0,33523.2,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,AHM-DRY-MH-KHEDA,1302019795,,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857261,P857261,SOMN-25/26-02254,Kiranakart Technologies Private Limited ( Ahmedabad),24AAICK4821A1Z1,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,RTD Can,Classic,Can,27 May 2025 20:57:00,28 May 2025 11:34:18,28 May 2025 20:01:36,06 Jun 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,33523.2,,22029930,TAX-12,24.0,,,7194ffe9-025c-4bcc-808f-7aeb18a8bdb3,10111477.0,18507.0,,,,,AHM-DRY-MH-KHEDA,1302019795,,100.00%,100.00%,,,48.0,,No change,,2025-06-10 09:05:38
P857275,P857275,SOMN-25/26-02253,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),36AAICK4821A1ZW,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,27 May 2025 20:57:00,28 May 2025 11:16:51,28 May 2025 20:02:21,03 Jun 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,25574.4,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,HYD-DRY-MH2-KANDLAKOYA,1302019796,,100.00%,100.00%,,,24.0,,No change,,2025-06-10 09:05:38
P857275,P857275,SOMN-25/26-02253,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),36AAICK4821A1ZW,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,27 May 2025 20:57:00,28 May 2025 11:16:51,28 May 2025 20:02:21,03 Jun 2025 00:00:00,grn_entered,,2,24,24,24,2340.0,0,25574.4,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,HYD-DRY-MH2-KANDLAKOYA,1302019796,,100.00%,100.00%,,,24.0,,No change,,2025-06-10 09:05:38
P857275,P857275,SOMN-25/26-02253,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),36AAICK4821A1ZW,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,27 May 2025 20:57:00,28 May 2025 11:16:51,28 May 2025 20:02:21,03 Jun 2025 00:00:00,grn_entered,,1,24,24,24,3840.0,0,25574.4,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,HYD-DRY-MH2-KANDLAKOYA,1302019796,,100.00%,100.00%,,,24.0,,No change,,2025-06-10 09:05:38
P857275,P857275,SOMN-25/26-02253,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),36AAICK4821A1ZW,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,27 May 2025 20:57:00,28 May 2025 11:16:51,28 May 2025 20:02:21,03 Jun 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,25574.4,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,HYD-DRY-MH2-KANDLAKOYA,1302019796,,100.00%,100.00%,,,24.0,,No change,,2025-06-10 09:05:38
P857275,P857275,SOMN-25/26-02253,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),36AAICK4821A1ZW,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,RTD Can,Classic,Can,27 May 2025 20:57:00,28 May 2025 11:16:51,28 May 2025 20:02:21,03 Jun 2025 00:00:00,grn_entered,,4,96,96,96,3000.0,0,25574.4,,22029930,TAX-12,24.0,,,7194ffe9-025c-4bcc-808f-7aeb18a8bdb3,10111477.0,18507.0,,,,,HYD-DRY-MH2-KANDLAKOYA,1302019796,,100.00%,100.00%,,,96.0,,No change,,2025-06-10 09:05:38
P857275,P857275,SOMN-25/26-02253,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),36AAICK4821A1ZW,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,27 May 2025 20:57:00,28 May 2025 11:16:51,28 May 2025 20:02:21,03 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3000.0,0,25574.4,,22029930,TAX-12,24.0,,,,,,,,,,HYD-DRY-MH2-KANDLAKOYA,1302019796,,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Instant Coffee,Hazelnut,Glass Jar,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,88744.4,,21011110,TAX-18,24.0,,,98849F34-EB39-4610-A861-273D6833F262,10108816.0,15279.0,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,23.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3840.0,0,88744.4,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,4,48,48,48,2340.0,0,88744.4,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,48.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,Instant Coffee,Hazelnut,Sachet,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,1,68,68,0,10200.0,0,88744.4,,21011110,TAX-18,68.0,,,F3573189-1F13-4D66-8560-17ECA6D55398,,644821.0,,,,,CHN-DRY MH,H90304185961,Road,0.00%,0.00%,,,0.0,,Shortage - Finished Good Not Available,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3000.0,0,88744.4,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Instant Coffee,French Vanilla,Glass Jar,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,2,48,48,48,17976.0,0,88744.4,,21011110,TAX-18,24.0,,,378065E7-9FA3-4851-A328-B31D976C5AB8,10108817.0,15280.0,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,48.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Instant Coffee,Original,Sachet,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,1,76,76,76,10640.0,0,88744.4,,21011110,TAX-18,76.0,,,,,,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,76.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,PIC-ORG-100-GLJ-C24,Instant Coffee Original 100g Glass Jar Case of 24,Instant Coffee,Original,Glass Jar,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,88744.4,,21011110,TAX-18,24.0,,,00ceaab9-0b4c-475d-800e-68b6a721d13e,10108815.0,15278.0,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,24.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Premix,Original,Sachet,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,88744.4,,21011120,TAX-18,45.0,,,89A6BC2B-943F-4783-8C16-908B4C705F91,10185215.0,423988.0,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,45.0,,No change,,2025-06-10 09:05:38
P849404,P849404,SOMN-25/26-02262,Kiranakart Technologies Private Limited ( Chennai),33AAICK4821A1Z2,PMC-CAP-03P-SAC-C45,Premix Coffee Cappuccino Box of 3 Sachets Case of 45,Premix,Original,Sachet,26 May 2025 22:06:00,27 May 2025 13:14:24,28 May 2025 20:14:33,08 Jun 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,88744.4,,21011120,TAX-18,45.0,,,bfe418bd-933b-42e8-af9e-8f873530ef9b,,,,,,,CHN-DRY MH,H90304185961,Road,100.00%,100.00%,,,45.0,,No change,,2025-06-10 09:05:38
P857265,P857265,SOMN-25/26-02268,KIRANAKART TECHNOLOGIES PVT LTD ( Pune-2),27AAICK4821A1ZV,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,27 May 2025 20:57:00,28 May 2025 11:36:03,28 May 2025 20:17:22,06 Jun 2025 00:00:00,grn_entered,,5,120,120,120,3840.0,0,58924.8,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,PUN-DRY-MH2-KOREGAON,1302019763,Road,100.00%,100.00%,,,120.0,,No change,,2025-06-10 09:05:38
P857265,P857265,SOMN-25/26-02268,KIRANAKART TECHNOLOGIES PVT LTD ( Pune-2),27AAICK4821A1ZV,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,27 May 2025 20:57:00,28 May 2025 11:36:03,28 May 2025 20:17:22,06 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3000.0,0,58924.8,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,PUN-DRY-MH2-KOREGAON,1302019763,Road,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857265,P857265,SOMN-25/26-02268,KIRANAKART TECHNOLOGIES PVT LTD ( Pune-2),27AAICK4821A1ZV,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,27 May 2025 20:57:00,28 May 2025 11:36:03,28 May 2025 20:17:22,06 Jun 2025 00:00:00,grn_entered,,6,72,72,72,2340.0,0,58924.8,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,PUN-DRY-MH2-KOREGAON,1302019763,Road,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857265,P857265,SOMN-25/26-02268,KIRANAKART TECHNOLOGIES PVT LTD ( Pune-2),27AAICK4821A1ZV,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,RTD Bottles,Classic,Pack,27 May 2025 20:57:00,28 May 2025 11:36:03,28 May 2025 20:17:22,06 Jun 2025 00:00:00,grn_entered,,7,84,84,84,1800.0,0,58924.8,,22029930,TAX-12,12.0,,,f6c92b29-cc55-4cf5-a8ed-492ab827a7cc,10046276.0,4353.0,,,,,PUN-DRY-MH2-KOREGAON,1302019763,Road,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857265,P857265,SOMN-25/26-02268,KIRANAKART TECHNOLOGIES PVT LTD ( Pune-2),27AAICK4821A1ZV,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,27 May 2025 20:57:00,28 May 2025 11:36:03,28 May 2025 20:17:22,06 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3000.0,0,58924.8,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,PUN-DRY-MH2-KOREGAON,1302019763,Road,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857265,P857265,SOMN-25/26-02268,KIRANAKART TECHNOLOGIES PVT LTD ( Pune-2),27AAICK4821A1ZV,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,27 May 2025 20:57:00,28 May 2025 11:36:03,28 May 2025 20:17:22,06 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3000.0,0,58924.8,,22029930,TAX-12,24.0,,,,,,,,,,PUN-DRY-MH2-KOREGAON,1302019763,Road,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P857265,P857265,SOMN-25/26-02268,KIRANAKART TECHNOLOGIES PVT LTD ( Pune-2),27AAICK4821A1ZV,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,RTD Can,Classic,Can,27 May 2025 20:57:00,28 May 2025 11:36:03,28 May 2025 20:17:22,06 Jun 2025 00:00:00,grn_entered,,3,72,72,72,3000.0,0,58924.8,,22029930,TAX-12,24.0,,,7194ffe9-025c-4bcc-808f-7aeb18a8bdb3,10111477.0,18507.0,,,,,PUN-DRY-MH2-KOREGAON,1302019763,Road,100.00%,100.00%,,,72.0,,No change,,2025-06-10 09:05:38
P849104,P849104,SOMN-25/26-02260,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,PIC-ORG-10P-SAC-C68,Instant Coffee Original Set of 10 Sachets Case of 68,Instant Coffee,Original,Sachet,26 May 2025 22:05:00,27 May 2025 13:12:26,28 May 2025 20:25:27,06 Jun 2025 00:00:00,grn_entered,,1,68,68,68,10200.0,0,48877.8,,21011110,TAX-18,68.0,,,A966E73C-C4D8-49EB-ACB2-C42EEC874B9C,,943032.0,,,,,BLR-Nelamangala-DRYMH,1302019772,,100.00%,100.00%,,,68.0,,No change,,2025-06-10 09:05:38
P849104,P849104,SOMN-25/26-02260,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,Instant Coffee,Hazelnut,Sachet,26 May 2025 22:05:00,27 May 2025 13:12:26,28 May 2025 20:25:27,06 Jun 2025 00:00:00,grn_entered,,1,68,68,0,10200.0,0,48877.8,,21011110,TAX-18,68.0,,,F3573189-1F13-4D66-8560-17ECA6D55398,,644821.0,,,,,BLR-Nelamangala-DRYMH,1302019772,,0.00%,0.00%,,,0.0,,Shortage - Finished Good Not Available,,2025-06-10 09:05:38
P849104,P849104,SOMN-25/26-02260,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,26 May 2025 22:05:00,27 May 2025 13:12:26,28 May 2025 20:25:27,06 Jun 2025 00:00:00,grn_entered,,2,24,24,24,2340.0,0,48877.8,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,BLR-Nelamangala-DRYMH,1302019772,,100.00%,100.00%,,,24.0,,No change,,2025-06-10 09:05:38
P849104,P849104,SOMN-25/26-02260,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,26 May 2025 22:05:00,27 May 2025 13:12:26,28 May 2025 20:25:27,06 Jun 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,48877.8,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,BLR-Nelamangala-DRYMH,1302019772,,100.00%,100.00%,,,24.0,,No change,,2025-06-10 09:05:38
P849104,P849104,SOMN-25/26-02260,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Instant Coffee,French Vanilla,Glass Jar,26 May 2025 22:05:00,27 May 2025 13:12:26,28 May 2025 20:25:27,06 Jun 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,48877.8,,21011110,TAX-18,24.0,,,378065E7-9FA3-4851-A328-B31D976C5AB8,10108817.0,15280.0,,,,,BLR-Nelamangala-DRYMH,1302019772,,100.00%,100.00%,,,24.0,,No change,,2025-06-10 09:05:38
P849104,P849104,SOMN-25/26-02260,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,PMC-FVA-03P-SAC-C45,Premix CoffeFrench Vanilla Box of 3 Sachets Case of 45,Premix,French Vanilla,Sachet,26 May 2025 22:05:00,27 May 2025 13:12:26,28 May 2025 20:25:27,06 Jun 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,48877.8,,21011120,TAX-18,45.0,,,F21528DC-2B39-45C3-97E0-EE34F4A43FB4,,,,,,,BLR-Nelamangala-DRYMH,1302019772,,100.00%,100.00%,,,45.0,,No change,,2025-06-10 09:05:38
P849104,P849104,SOMN-25/26-02260,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,PMC-HAZ-03P-SAC-C45,Premix Coffee Hazelnut Box of 3 Sachets Case of 45,Premix,Hazelnut,Sachet,26 May 2025 22:05:00,27 May 2025 13:12:26,28 May 2025 20:25:27,06 Jun 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,48877.8,,21011120,TAX-18,45.0,,,82c55f08-927c-4eb7-98bc-b5cffd0602f4,,,,,,,BLR-Nelamangala-DRYMH,1302019772,,100.00%,100.00%,,,45.0,,No change,,2025-06-10 09:05:38
P849104,P849104,SOMN-25/26-02260,KiranaKart Technologies Private Limited-Bangalore,29AAICK4821A1ZR,PMC-CAP-03P-SAC-C45,Premix Coffee Cappuccino Box of 3 Sachets Case of 45,Premix,Original,Sachet,26 May 2025 22:05:00,27 May 2025 13:12:26,28 May 2025 20:25:27,06 Jun 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,48877.8,,21011120,TAX-18,45.0,,,bfe418bd-933b-42e8-af9e-8f873530ef9b,,,,,,,BLR-Nelamangala-DRYMH,1302019772,,100.00%,100.00%,,,45.0,,No change,,2025-06-10 09:05:38
