unified_id,order_id,sku_code,product_name,customer_name,order_status,order_type,po_date,delivery_date,taxable_value,order_qty_units,fulfilled_qty_units,shortage_qty,fulfillment_percentage,inventory_age_days,demand_velocity,is_overstocked,is_understocked,is_stockout,priority_score
9088fea1,P857248,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Kiranakart Technologies Private Limited (Shakti Logistics),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,80784.0,120,120,0,100.0,13.0,475307.11825487943,0,0,0,10.28
4a255050,P857248,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Kiranakart Technologies Private Limited (Shakti Logistics),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,80784.0,96,96,0,100.0,13.0,574401.6626878248,0,0,0,12.11
dd88b523,P857248,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Kiranakart Technologies Private Limited (Shakti Logistics),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,80784.0,120,120,0,100.0,13.0,179415.7335707925,0,0,0,4.83
e531eabd,P857248,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Kiranakart Technologies Private Limited (Shakti Logistics),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,80784.0,84,84,0,100.0,13.0,214930.7987724682,0,0,0,5.49
593a3058,P857248,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Kiranakart Technologies Private Limited (Shakti Logistics),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,80784.0,216,216,0,100.0,13.0,901048.9493061455,0,0,0,18.12
505688d2,P857248,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Kiranakart Technologies Private Limited (Shakti Logistics),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,80784.0,144,144,0,100.0,13.0,635989.7448706512,0,0,0,13.24
b3a7b27d,P848147,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,KiranaKart Technology Private Limited- Mumbai,grn_entered,Zepto,26 May 2025 22:02:00,05 Jun 2025 00:00:00,1296.0,68,0,68,0.0,14.0,32240.39304973038,0,0,1,10.79
c4e25dde,P848147,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,KiranaKart Technology Private Limited- Mumbai,grn_entered,Zepto,26 May 2025 22:02:00,05 Jun 2025 00:00:00,1296.0,12,12,0,100.0,14.0,214930.7987724682,0,0,0,3.98
a144397b,GGNPO170885,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Scootsy Logistics Private Limited (GGN) GGNFC9,in_transit,Swiggy,31 May 2025 02:29:00,,79412.9,48,48,0,100.0,10.0,179415.7335707925,0,0,0,4.81
6cbd1e23,GGNPO170885,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Scootsy Logistics Private Limited (GGN) GGNFC9,in_transit,Swiggy,31 May 2025 02:29:00,,79412.9,48,48,0,100.0,10.0,2172187.0469359118,0,0,0,41.5
ed5c56cd,GGNPO170885,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Scootsy Logistics Private Limited (GGN) GGNFC9,in_transit,Swiggy,31 May 2025 02:29:00,,79412.9,48,48,0,100.0,10.0,635989.7448706512,0,0,0,13.22
b2cb6979,GGNPO170885,PMC-CAP-05P-SAC-C30,Premix Coffee Cappuccino Box of 5 Sachets Case of 30,Scootsy Logistics Private Limited (GGN) GGNFC9,in_transit,Swiggy,31 May 2025 02:29:00,,79412.9,120,120,0,100.0,10.0,12392.72134709397,0,0,0,1.73
fceaf80d,GGNPO170885,PIC-AST-48P-SAC-C08,Instant Coffee Assorted Case of 48 Sachets Case of 8,Scootsy Logistics Private Limited (GGN) GGNFC9,in_transit,Swiggy,31 May 2025 02:29:00,,79412.9,48,48,0,100.0,10.0,8909.330628803245,0,0,0,1.67
b96fa301,GGNPO170885,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Scootsy Logistics Private Limited (GGN) GGNFC9,in_transit,Swiggy,31 May 2025 02:29:00,,79412.9,72,72,0,100.0,10.0,1067998.3298523587,0,0,0,21.17
06ab9459,GGNPO170885,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,Scootsy Logistics Private Limited (GGN) GGNFC9,in_transit,Swiggy,31 May 2025 02:29:00,,79412.9,68,68,0,100.0,10.0,32240.39304973038,0,0,0,2.1
b7ae693c,GGNPO170885,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,Scootsy Logistics Private Limited (GGN) GGNFC9,in_transit,Swiggy,31 May 2025 02:29:00,,79412.9,24,24,0,100.0,10.0,68670.73978652926,0,0,0,2.77
6c4756ad,P863513,PIC-AST-10P-SAC-C76,Instant Coffee Assorted Set of 10 Sachets Case of 76,KiranaKart Technologies Private Limited (BLR - Mylapura MH),grn_entered,Zepto,28 May 2025 18:01:00,05 Jun 2025 00:00:00,80845.6,152,152,0,100.0,12.0,95165.21739130434,0,0,0,3.28
c1df3829,P863513,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,KiranaKart Technologies Private Limited (BLR - Mylapura MH),grn_entered,Zepto,28 May 2025 18:01:00,05 Jun 2025 00:00:00,80845.6,72,72,0,100.0,12.0,901048.9493061455,0,0,0,18.12
c3d1355f,P863513,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,KiranaKart Technologies Private Limited (BLR - Mylapura MH),grn_entered,Zepto,28 May 2025 18:01:00,05 Jun 2025 00:00:00,80845.6,288,288,0,100.0,12.0,2172187.0469359118,0,0,0,41.53
b6e1641e,P863513,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,KiranaKart Technologies Private Limited (BLR - Mylapura MH),grn_entered,Zepto,28 May 2025 18:01:00,05 Jun 2025 00:00:00,80845.6,24,24,0,100.0,12.0,58257.506862281116,0,0,0,2.6
676bb427,P863513,PIC-ORG-100-GLJ-C24,Instant Coffee Original 100g Glass Jar Case of 24,KiranaKart Technologies Private Limited (BLR - Mylapura MH),grn_entered,Zepto,28 May 2025 18:01:00,05 Jun 2025 00:00:00,80845.6,24,24,0,100.0,12.0,43719.077647058824,0,0,0,2.34
bfb93893,P863513,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,KiranaKart Technologies Private Limited (BLR - Mylapura MH),grn_entered,Zepto,28 May 2025 18:01:00,05 Jun 2025 00:00:00,80845.6,24,24,0,100.0,12.0,68670.73978652926,0,0,0,2.8
54e5b54e,P866267,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,KiranaKart Technology Private Limited- Mumbai,grn_entered,Zepto,28 May 2025 18:15:00,06 Jun 2025 00:00:00,67852.8,72,72,0,100.0,12.0,901048.9493061455,0,0,0,17.88
11a2dc89,P866267,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,KiranaKart Technology Private Limited- Mumbai,grn_entered,Zepto,28 May 2025 18:15:00,06 Jun 2025 00:00:00,67852.8,24,24,0,100.0,12.0,58490.43287671232,0,0,0,2.36
4fec01d7,P866267,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,KiranaKart Technology Private Limited- Mumbai,grn_entered,Zepto,28 May 2025 18:15:00,06 Jun 2025 00:00:00,67852.8,24,24,0,100.0,12.0,635989.7448706512,0,0,0,13.0
56155a42,P866267,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,KiranaKart Technology Private Limited- Mumbai,grn_entered,Zepto,28 May 2025 18:15:00,06 Jun 2025 00:00:00,67852.8,192,192,0,100.0,12.0,2172187.0469359118,0,0,0,41.29
0ae153d3,P866267,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,KiranaKart Technology Private Limited- Mumbai,grn_entered,Zepto,28 May 2025 18:15:00,06 Jun 2025 00:00:00,67852.8,48,48,0,100.0,12.0,68670.73978652926,0,0,0,2.55
08965eb1,P866267,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,KiranaKart Technology Private Limited- Mumbai,grn_entered,Zepto,28 May 2025 18:15:00,06 Jun 2025 00:00:00,67852.8,24,24,0,100.0,12.0,58257.506862281116,0,0,0,2.36
fedbeb56,P866219,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,KiranaKart Technology Private Limited- HYD,grn_entered,Zepto,28 May 2025 18:15:00,07 Jun 2025 00:00:00,10800.0,120,120,0,100.0,12.0,2172187.0469359118,0,0,0,40.2
f9e43ffb,P865586,PIC-AST-10P-SAC-C76,Instant Coffee Assorted Set of 10 Sachets Case of 76,Kiranakart Technologies Private Limited ( Ahmedabad),grn_entered,Zepto,28 May 2025 18:10:00,06 Jun 2025 00:00:00,16088.0,76,76,0,100.0,12.0,95165.21739130434,0,0,0,2.06
af3d4d18,P865586,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Kiranakart Technologies Private Limited ( Ahmedabad),grn_entered,Zepto,28 May 2025 18:10:00,06 Jun 2025 00:00:00,16088.0,24,24,0,100.0,12.0,1067998.3298523587,0,0,0,19.97
ffc207d1,P865586,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Kiranakart Technologies Private Limited ( Ahmedabad),grn_entered,Zepto,28 May 2025 18:10:00,06 Jun 2025 00:00:00,16088.0,72,72,0,100.0,12.0,2172187.0469359118,0,0,0,40.3
1f9d70c0,P848542,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,KiranaKart Technologies Private Limited GGN-Bilaspur,grn_entered,Zepto,26 May 2025 22:03:00,30 May 2025 00:00:00,47202.6,96,96,0,100.0,14.0,475307.11825487943,0,0,0,9.65
04be5bfd,P848542,PIC-FVA-10P-SAC-C68,Instant Coffee French Vanilla Set of 10 Sachets Case of 68,KiranaKart Technologies Private Limited GGN-Bilaspur,grn_entered,Zepto,26 May 2025 22:03:00,30 May 2025 00:00:00,47202.6,68,68,0,100.0,14.0,6313.263157894736,0,0,0,1.01
f01fd4be,P848542,PIC-ORG-10P-SAC-C68,Instant Coffee Original Set of 10 Sachets Case of 68,KiranaKart Technologies Private Limited GGN-Bilaspur,grn_entered,Zepto,26 May 2025 22:03:00,30 May 2025 00:00:00,47202.6,68,0,68,0.0,14.0,9981.651376146789,0,0,1,11.25
3ac99980,P848542,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,KiranaKart Technologies Private Limited GGN-Bilaspur,grn_entered,Zepto,26 May 2025 22:03:00,30 May 2025 00:00:00,47202.6,68,0,68,0.0,14.0,32240.39304973038,0,0,1,11.66
a8548571,P848542,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,KiranaKart Technologies Private Limited GGN-Bilaspur,grn_entered,Zepto,26 May 2025 22:03:00,30 May 2025 00:00:00,47202.6,96,96,0,100.0,14.0,179415.7335707925,0,0,0,4.2
4b72d323,P848542,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,KiranaKart Technologies Private Limited GGN-Bilaspur,grn_entered,Zepto,26 May 2025 22:03:00,30 May 2025 00:00:00,47202.6,120,120,0,100.0,14.0,574401.6626878248,0,0,0,11.47
f0753d74,P848542,PMC-CAP-03P-SAC-C45,Premix Coffee Cappuccino Box of 3 Sachets Case of 45,KiranaKart Technologies Private Limited GGN-Bilaspur,grn_entered,Zepto,26 May 2025 22:03:00,30 May 2025 00:00:00,47202.6,45,45,0,100.0,14.0,2516.101083032491,0,0,0,0.94
783a1e17,P848291,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Kiranakart Technologies Private Limited (Luhari),grn_entered,Zepto,26 May 2025 22:02:00,31 May 2025 00:00:00,40041.0,168,168,0,100.0,14.0,574401.6626878248,0,0,0,11.34
97eb39f9,P848291,PIC-HAZ-10P-SAC-C68,Instant Coffee Hazelnut Set of 10 Sachets Case of 68,Kiranakart Technologies Private Limited (Luhari),grn_entered,Zepto,26 May 2025 22:02:00,31 May 2025 00:00:00,40041.0,68,0,68,0.0,14.0,32240.39304973038,0,0,1,11.52
7d2ef0c6,P848291,PIC-ORG-10P-SAC-C68,Instant Coffee Original Set of 10 Sachets Case of 68,Kiranakart Technologies Private Limited (Luhari),grn_entered,Zepto,26 May 2025 22:02:00,31 May 2025 00:00:00,40041.0,68,0,68,0.0,14.0,9981.651376146789,0,0,1,11.11
11e40dfc,P848291,PMC-FVA-03P-SAC-C45,Premix CoffeFrench Vanilla Box of 3 Sachets Case of 45,Kiranakart Technologies Private Limited (Luhari),grn_entered,Zepto,26 May 2025 22:02:00,31 May 2025 00:00:00,40041.0,45,45,0,100.0,14.0,2773.483146067416,0,0,0,0.81
955ca0b3,P848291,PMC-HAZ-03P-SAC-C45,Premix Coffee Hazelnut Box of 3 Sachets Case of 45,Kiranakart Technologies Private Limited (Luhari),grn_entered,Zepto,26 May 2025 22:02:00,31 May 2025 00:00:00,40041.0,135,135,0,100.0,14.0,2877.1561338289957,0,0,0,0.81
47c8a0ed,P848291,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Kiranakart Technologies Private Limited (Luhari),grn_entered,Zepto,26 May 2025 22:02:00,31 May 2025 00:00:00,40041.0,12,12,0,100.0,14.0,214930.7987724682,0,0,0,4.72
abd0b158,P848291,PMC-CAP-03P-SAC-C45,Premix Coffee Cappuccino Box of 3 Sachets Case of 45,Kiranakart Technologies Private Limited (Luhari),grn_entered,Zepto,26 May 2025 22:02:00,31 May 2025 00:00:00,40041.0,45,45,0,100.0,14.0,2516.101083032491,0,0,0,0.8
55556935,P857259,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Kiranakart Technologies Private Limited (FBD),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,104025.6,168,168,0,100.0,13.0,179415.7335707925,0,0,0,5.27
9cd9c9cd,P857259,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Kiranakart Technologies Private Limited (FBD),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,104025.6,240,240,0,100.0,13.0,574401.6626878248,0,0,0,12.55
1e16e7e2,P857259,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Kiranakart Technologies Private Limited (FBD),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,104025.6,192,192,0,100.0,13.0,475307.11825487943,0,0,0,10.72
f8af2dbf,P857259,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Kiranakart Technologies Private Limited (FBD),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,104025.6,180,180,0,100.0,13.0,214930.7987724682,0,0,0,5.93
c2a470ba,P857259,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Kiranakart Technologies Private Limited (FBD),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,104025.6,96,96,0,100.0,13.0,635989.7448706512,0,0,0,13.68
bf71e0e9,P857259,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Kiranakart Technologies Private Limited (FBD),grn_entered,Zepto,27 May 2025 20:57:00,05 Jun 2025 00:00:00,104025.6,96,96,0,100.0,13.0,901048.9493061455,0,0,0,18.56
a34673c2,1456910139870,HBB-AST-10P-BAG-C20,Hot Brew Bags Assorted Set of 10 Bags Case of 20,Handson Trades Private Limited (L4),delivered,Blinkit,28 May 2025 11:58:43,07 Jun 2025 00:00:00,37727.2,20,20,0,100.0,12.0,6251.419196062347,0,0,0,0.83
f261c583,1456910139870,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Handson Trades Private Limited (L4),delivered,Blinkit,28 May 2025 11:58:43,07 Jun 2025 00:00:00,37727.2,24,24,0,100.0,12.0,58257.506862281116,0,0,0,1.79
8bb10f09,1456910139870,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Handson Trades Private Limited (L4),delivered,Blinkit,28 May 2025 11:58:43,07 Jun 2025 00:00:00,37727.2,48,48,0,100.0,12.0,901048.9493061455,0,0,0,17.31
c7b4eb5d,1456910139870,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Handson Trades Private Limited (L4),delivered,Blinkit,28 May 2025 11:58:43,07 Jun 2025 00:00:00,37727.2,96,96,0,100.0,12.0,1067998.3298523587,0,0,0,20.38
57d139c7,1456910139870,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Handson Trades Private Limited (L4),delivered,Blinkit,28 May 2025 11:58:43,07 Jun 2025 00:00:00,37727.2,72,72,0,100.0,12.0,475307.11825487943,0,0,0,9.47
fcb371e8,2273410076655,PIC-ORG-100-GLJ-C24,Instant Coffee Original 100g Glass Jar Case of 24,Hands On Trades Private Limited (M10),delivered,Blinkit,26 May 2025 21:27:05,07 Jun 2025 00:00:00,38662.4,24,24,0,100.0,14.0,43719.077647058824,0,0,0,1.54
ffe60b04,2273410076655,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Hands On Trades Private Limited (M10),delivered,Blinkit,26 May 2025 21:27:05,07 Jun 2025 00:00:00,38662.4,24,24,0,100.0,14.0,58257.506862281116,0,0,0,1.81
35dc2e78,2273410076655,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited (M10),delivered,Blinkit,26 May 2025 21:27:05,07 Jun 2025 00:00:00,38662.4,48,48,0,100.0,14.0,2172187.0469359118,0,0,0,40.73
408bc25f,2273410076655,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Private Limited (M10),delivered,Blinkit,26 May 2025 21:27:05,07 Jun 2025 00:00:00,38662.4,76,76,0,100.0,14.0,354587.67041654,0,0,0,7.26
bcd56b35,2273410076655,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands On Trades Private Limited (M10),delivered,Blinkit,26 May 2025 21:27:05,07 Jun 2025 00:00:00,38662.4,24,24,0,100.0,14.0,475307.11825487943,0,0,0,9.48
533a9000,2295810054447,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,12,12,0,100.0,17.0,214930.7987724682,0,0,0,5.07
97b36043,2295810054447,HBB-AST-10P-BAG-C20,Hot Brew Bags Assorted Set of 10 Bags Case of 20,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,40,40,0,100.0,17.0,6251.419196062347,0,0,0,1.23
27705ea0,2295810054447,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,12,12,0,100.0,17.0,144139.86716289722,0,0,0,3.77
7d29f0d7,2295810054447,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,24,24,0,100.0,17.0,58257.506862281116,0,0,0,2.19
ae23d936,2295810054447,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,24,24,0,100.0,17.0,635989.7448706512,0,0,0,12.83
ad3a6d59,2295810054447,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,48,48,0,100.0,17.0,2172187.0469359118,0,0,0,41.11
c331aa73,2295810054447,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,48,48,0,100.0,17.0,901048.9493061455,0,0,0,17.71
905dbd8a,2295810054447,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,76,76,0,100.0,17.0,354587.67041654,0,0,0,7.64
8403e381,2295810054447,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,24,24,0,100.0,17.0,1067998.3298523587,0,0,0,20.78
fbc3cd10,2295810054447,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,24,24,0,100.0,17.0,475307.11825487943,0,0,0,9.87
a45a1b04,2295810054447,PIC-DCF-10P-SAC-C68,Instant Coffee Decaf Pack of 10 Sachets Case of 68,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,23 May 2025 11:47:52,07 Jun 2025 00:00:00,58839.2,68,68,0,100.0,17.0,27687.506508206003,0,0,0,1.62
96cd1ff5,1679310136403,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,48,48,0,100.0,21.0,214930.7987724682,0,0,0,5.86
79a8b878,1679310136403,HBB-DRK-10P-BAG-C20,Hot Brew Bags Dark Roast Set of 10 Bags Case of 20,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,20,20,0,100.0,21.0,5109.873417721519,0,0,0,2.0
6926c290,1679310136403,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,24,24,0,100.0,21.0,144139.86716289722,0,0,0,4.56
e897363e,1679310136403,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,24,24,0,100.0,21.0,58257.506862281116,0,0,0,2.97
c39f8a56,1679310136403,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,72,72,0,100.0,21.0,635989.7448706512,0,0,0,13.61
8036cfdc,1679310136403,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,120,120,0,100.0,21.0,2172187.0469359118,0,0,0,41.9
394c04c8,1679310136403,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,48,48,0,100.0,21.0,901048.9493061455,0,0,0,18.49
36c02043,1679310136403,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,24,24,0,100.0,21.0,68670.73978652926,0,0,0,3.17
d9155079,1679310136403,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,228,228,0,100.0,21.0,354587.67041654,0,0,0,8.43
c6949439,1679310136403,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,96,96,0,100.0,21.0,1067998.3298523587,0,0,0,21.57
f9010c5b,1679310136403,PIC-XPR-25P-SAC-C20,Instant Coffee Xpresso Pack of 25 Sachets Case of 20,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,20,20,0,100.0,21.0,34521.67441860465,0,0,0,2.54
f113aba2,1679310136403,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,96,96,0,100.0,21.0,475307.11825487943,0,0,0,10.65
338b6fec,1679310136403,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Hands On Trades Pvt Ltd ( Pune 2 ),delivered,Blinkit,19 May 2025 12:58:03,07 Jun 2025 00:00:00,100367.4,45,45,0,100.0,21.0,90102.88185948969,0,0,0,3.56
e552a009,2295810055159,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,28 May 2025 11:44:19,07 Jun 2025 00:00:00,40191.2,24,24,0,100.0,12.0,58257.506862281116,0,0,0,1.83
ff1ebd0a,2295810055159,PIC-AST-10P-SAC-C76,Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,28 May 2025 11:44:19,07 Jun 2025 00:00:00,40191.2,76,76,0,100.0,12.0,95165.21739130434,0,0,0,2.51
f3c7fb73,2295810055159,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Hands On Trades Private Limited ( HOT Bengaluru B4 - Feeder),delivered,Blinkit,28 May 2025 11:44:19,07 Jun 2025 00:00:00,40191.2,288,288,0,100.0,12.0,574401.6626878248,0,0,0,11.34
